pitch_rad,pitch_rate_rad,yaw_rad,yaw_rate_rad,pwm
-0.003797,-0.006997,-0.066487,0.003339,21.0
-0.004032,-0.004866,-0.066448,0.003072,22.0
-0.004248,0.000464,-0.066463,-0.000125,22.0
-0.004206,0.004727,-0.066458,-0.001724,22.0
-0.003989,0.012188,-0.066461,-0.002257,22.0
-0.003733,0.008724,-0.066451,0.003605,22.0
-0.003602,-0.002734,-0.066435,0.000408,21.0
0.001702,0.286111,-0.063138,0.254879,8.0
0.005709,0.07081,-0.059504,0.067823,0.0
0.004762,-0.048033,-0.060056,-0.032367,2.0
0.004397,-0.014991,-0.060105,-0.002257,3.0
0.00401,-0.005399,-0.06013,-0.000658,3.0
0.003776,0.00073,-0.06013,-0.002257,4.0
0.003708,0.007125,-0.060119,-0.000125,4.0
0.003828,0.008191,-0.060112,-0.000392,4.0
0.0039,0.004461,-0.060086,0.000941,3.0
0.004047,0.004994,-0.060091,-0.000925,3.0
0.004193,0.008724,-0.060068,0.000941,2.0
0.004205,0.006326,-0.060058,0.001207,2.0
0.004282,0.001796,-0.060013,0.001207,2.0
0.004297,0.000464,-0.059967,0.000941,2.0
0.004325,-0.003533,-0.059969,0.000674,2.0
0.004243,-0.005132,-0.059968,0.000941,2.0
0.003861,-0.010461,-0.059948,0.001207,2.0
0.003596,-0.005665,-0.059941,-0.000125,3.0
0.003428,0.002862,-0.05993,0.001207,3.0
0.00346,0.006592,-0.059924,0.00174,3.0
0.003539,0.010856,-0.059901,0.003339,3.0
0.003776,0.011922,-0.059909,-0.000392,2.0
0.003982,0.012188,-0.059919,0.000674,1.0
0.004175,0.00979,-0.059887,-0.000125,1.0
0.004159,-0.001402,-0.05986,0.000674,1.0
0.003965,-0.010195,-0.059854,0.000941,1.0
0.003599,-0.009928,-0.059829,0.000674,2.0
0.003234,-0.009129,-0.059837,0.000141,3.0
0.00294,-0.002734,-0.059815,0.002273,3.0
0.002914,0.004461,-0.059808,0.002539,3.0
0.003006,-0.003267,-0.059785,-0.000125,3.0
0.002634,-0.009395,-0.059741,0.002273,4.0
0.002184,-0.008063,-0.059726,0.00174,5.0
0.001884,-0.001668,-0.059702,0.00174,5.0
0.002122,0.016185,-0.059687,-0.000658,5.0
0.00264,0.030041,-0.059684,-0.00199,3.0
0.003588,0.040433,-0.059667,0.002273,1.0
0.004608,0.035637,-0.059668,-0.000392,0.0
0.005368,0.020448,-0.059655,-0.000125,-2.0
0.005564,-0.004866,-0.05965,-0.001724,-3.0
0.005049,-0.028314,-0.059633,0.001474,-2.0
0.003995,-0.044835,-0.059573,0.004138,0.0
0.007493,0.527526,-0.058846,-0.040894,-10.0
0.025057,1.032739,-0.05978,-0.100848,-52.0
0.044847,0.597606,-0.064935,-0.135755,-97.0
0.039792,0.138491,-0.064574,-0.095519,-85.0
0.040353,0.010856,-0.065569,-0.040361,-87.0
0.039173,-0.180997,-0.067318,-0.057148,-85.0
0.036682,-0.192189,-0.068699,-0.081929,-80.0
0.032701,-0.202581,-0.069743,-0.02837,-72.0
0.031143,-0.086936,-0.070473,-0.008386,-69.0
0.031517,-0.017123,-0.07096,-0.02837,-71.0
0.032455,-0.011261,-0.072718,-0.083262,-75.0
0.030728,-0.214572,-0.074858,-0.042759,-71.0
0.027607,-0.250278,-0.075251,-0.012915,-64.0
0.024055,-0.200982,-0.074835,0.016395,-57.0
0.021524,-0.176734,-0.074219,0.01533,-52.0
0.020523,-0.06855,-0.074271,-0.028104,-51.0
0.021086,-0.018455,-0.075869,-0.092854,-53.0
0.021623,-0.009662,-0.0796,-0.173059,-55.0
0.016754,-0.379778,-0.081045,0.00174,-43.0
0.009349,-0.322489,-0.08064,0.013464,-26.0
0.008336,0.025511,-0.083087,-0.221822,-25.0
0.017201,0.365517,-0.085312,-0.031568,-48.0
0.012925,-0.595346,-0.083275,-0.046756,-35.0
-0.002614,-0.689141,-0.085838,-0.067807,0.0
0.005345,0.541382,-0.084722,-0.121632,-22.0
0.014137,0.090794,-0.084937,0.071287,-41.0
0.000816,-0.546051,-0.083612,0.027853,-8.0
-0.008281,-0.197252,-0.083456,-0.094186,11.0
0.002643,0.224292,-0.085326,-0.064076,-15.0
0.001874,-0.127438,-0.085793,0.065158,-12.0
-0.003367,-0.36459,-0.085022,-0.061412,0.0
-0.009013,-0.22523,-0.086159,-0.033433,13.0
-0.014764,-0.247879,-0.087094,-0.082729,27.0
-0.021173,-0.191656,-0.088519,-0.041693,42.0
-0.016006,0.243211,-0.086268,0.054233,29.0
-0.013845,0.042032,-0.085498,0.148294,25.0
-0.012754,-0.072014,-0.084461,-0.019843,23.0
-0.019756,-0.298507,-0.083206,0.160019,41.0
-0.015852,0.087064,-0.083335,0.038512,30.0
-0.018385,-0.06029,-0.081892,0.066224,38.0
-0.017976,-0.010728,-0.081853,0.070754,37.0
-0.018037,0.026577,-0.081188,-0.000658,37.0
-0.018397,-0.022985,-0.080322,0.030784,39.0
-0.019676,-0.058957,-0.079584,0.030784,43.0
-0.019824,-0.021653,-0.079082,0.042242,43.0
-0.019371,0.044163,-0.078909,0.013464,43.0
-0.020733,0.022314,-0.078334,0.000141,46.0
-0.020068,0.017784,-0.078248,-0.016912,45.0
-0.01985,0.028176,-0.077894,-0.003056,45.0
-0.019229,-0.030712,-0.077756,0.021725,45.0
-0.020665,-0.036841,-0.077278,-0.000658,49.0
-0.020996,0.003928,-0.076823,0.033715,50.0
-0.021425,0.017517,-0.076175,0.023323,51.0
-0.021141,0.019116,-0.075436,0.033183,51.0
-0.02171,0.042565,-0.074724,0.0108,53.0
-0.021102,0.021781,-0.074252,0.043841,52.0
-0.021589,-0.021653,-0.074026,0.002806,54.0
-0.021188,0.002595,-0.073498,-0.000392,54.0
-0.021231,-0.006997,-0.073378,0.0108,55.0
-0.020857,0.015652,-0.073242,-0.023307,54.0
-0.020544,-0.003267,-0.073053,0.003872,54.0
-0.020892,0.015652,-0.07249,0.021458,56.0
-0.020375,0.048693,-0.07172,0.03638,55.0
-0.019575,0.037235,-0.071324,0.034781,54.0
-0.018585,0.025511,-0.070547,-0.004122,52.0
-0.018741,0.025245,-0.070304,0.009467,53.0
-0.01878,0.004194,-0.070432,0.015863,54.0
-0.017901,0.023646,-0.070298,-0.004389,52.0
-0.017216,0.010589,-0.070208,0.009467,51.0
-0.017176,0.010056,-0.070115,0.012931,51.0
-0.017398,0.038035,-0.069815,-0.001458,52.0
-0.016713,0.092393,-0.069613,0.011333,51.0
-0.016146,0.069744,-0.069131,-0.00199,50.0
-0.014552,0.047894,-0.068629,0.019859,47.0
-0.014121,0.043631,-0.068211,0.009734,47.0
-0.013806,0.029508,-0.067977,0.006003,46.0
-0.013414,0.038301,-0.067864,-0.009984,46.0
-0.013752,-0.039772,-0.067554,0.007069,47.0
-0.013134,0.032972,-0.066686,0.021458,46.0
-0.011835,0.012188,-0.065943,0.027587,43.0
-0.011482,0.038301,-0.065556,0.018261,43.0
-0.012727,0.010056,-0.066083,-0.053418,46.0
-0.012919,0.325548,-0.070208,-0.24154,46.0
0.012048,2.058886,-0.075527,-0.308156,-17.0
0.04442,1.584317,-0.078196,0.193593,-91.0
0.061492,0.962393,-0.081044,-0.191978,-129.0
0.068499,0.229088,-0.084127,-0.148811,-144.0
0.061805,-0.387772,-0.0868,-0.110974,-128.0
0.055026,-0.394167,-0.089303,-0.074468,-114.0
0.047635,-0.133567,-0.090913,-0.035032,-99.0
0.050973,0.093193,-0.091133,0.013731,-109.0
0.060349,0.181658,-0.09124,-0.122165,-133.0
0.061265,-0.224164,-0.097616,-0.116036,-135.0
0.053144,-0.415484,-0.098256,-0.052885,-117.0
0.049482,-0.214572,-0.099548,-0.045957,-111.0
0.051588,0.047095,-0.101558,-0.130692,-118.0
0.052717,0.038568,-0.10613,-0.243938,-123.0
0.046445,-0.42934,-0.10845,-0.008386,-108.0
0.040515,-0.292912,-0.109038,-0.022508,-96.0
0.044394,0.131563,-0.113179,-0.210364,-108.0
0.052606,0.333808,-0.1177,-0.15494,-129.0
0.044354,-0.610535,-0.120661,-0.10298,-107.0
0.032504,-0.570033,-0.122235,-0.060612,-82.0
0.034149,-0.133833,-0.126423,-0.112839,-88.0
0.028568,-0.722183,-0.126158,-0.032367,-74.0
0.012902,-0.713389,-0.12734,-0.003056,-38.0
0.006068,-0.411754,-0.12755,-0.008386,-24.0
0.004947,-0.202581,-0.127363,-0.027038,-23.0
0.002014,-0.25614,-0.127584,-0.009451,-16.0
-0.00227,-0.195386,-0.128158,-0.085393,-6.0
0.000938,-0.112516,-0.126703,0.011066,-14.0
-0.00674,-0.408823,-0.126776,0.083011,4.0
-0.019074,-0.644642,-0.125236,0.114454,33.0
-0.030642,-0.764017,-0.12034,-0.055283,61.0
-0.044285,-0.975588,-0.119961,0.067823,94.0
-0.060588,-0.769346,-0.119716,0.060095,132.0
-0.0666,-0.279588,-0.119822,0.016395,146.0
-0.06422,0.200843,-0.120762,-0.037696,141.0
-0.056485,0.228023,-0.122077,-0.064876,124.0
-0.056315,0.038834,-0.123826,-0.074735,126.0
-0.05686,-0.047766,-0.124423,-0.045424,130.0
-0.06032,-0.094397,-0.12474,-0.037696,139.0
-0.055687,-0.066685,-0.126056,-0.06301,130.0
-0.057852,-0.133034,-0.12751,-0.043026,137.0
-0.061797,-0.105322,-0.128352,-0.041427,148.0
-0.063737,-0.014192,-0.129024,-0.033966,154.0
-0.061822,0.063882,-0.129674,-0.01185,151.0
-0.055403,0.142488,-0.130595,-0.035565,138.0
-0.058876,-0.092532,-0.133084,-0.10298,148.0
-0.062726,0.063615,-0.135637,-0.087525,158.0
-0.059362,0.206706,-0.137745,-0.065142,151.0
-0.056429,-0.013392,-0.139588,-0.018511,147.0
-0.055285,0.00526,-0.14143,-0.066208,146.0
-0.058751,0.339404,-0.154077,-0.645497,155.0
-0.037608,1.361554,-0.159942,-0.072603,103.0
-0.011421,0.598672,-0.157879,0.022791,47.0
-0.026316,-0.226829,-0.161521,-0.13682,85.0
-0.028812,0.161407,-0.158393,0.312968,90.0
-0.019722,0.713784,-0.155765,-0.182119,68.0
-0.007868,0.415079,-0.158479,-0.177856,42.0
-0.007758,0.092926,-0.158573,-0.039828,43.0
-0.007879,0.177395,-0.158389,0.049437,43.0
-0.007354,0.169134,-0.156133,0.102196,43.0
-0.000929,0.314356,-0.157398,-0.052885,27.0
0.001465,0.059618,-0.157563,0.017728,23.0
-0.001202,-0.086936,-0.158406,-0.091522,30.0
-0.00034,0.219762,-0.158512,0.182135,26.0
0.002545,0.011922,-0.158785,-0.02384,20.0
-0.000157,-0.016323,-0.159085,-0.024373,27.0
0.002815,-0.022186,-0.158271,0.043575,20.0
-0.000591,-0.036042,-0.160187,-0.108309,28.0
0.004713,0.17473,-0.156292,0.033183,15.0
0.003457,-0.023784,-0.156825,0.009467,18.0
-0.000103,0.031107,-0.154847,0.12831,26.0
0.010842,0.656228,-0.153727,0.082745,-1.0
0.024612,0.613594,-0.152159,0.037712,-32.0
0.031055,0.154745,-0.153848,-0.268986,-46.0
0.025891,-0.400029,-0.155816,0.108325,-33.0
0.023389,0.155811,-0.153101,0.120849,-30.0
0.033039,0.583484,-0.152806,-0.074202,-55.0
0.043273,0.273588,-0.156716,-0.020909,-78.0
0.04316,0.297569,-0.154876,-0.046756,-79.0
0.04697,0.257333,-0.156341,0.050503,-89.0
0.051125,0.109713,-0.15761,-0.073669,-100.0
0.047568,-0.114115,-0.158615,-0.083262,-92.0
0.049884,-0.237754,-0.153355,0.430478,-98.0
0.037381,-0.692605,-0.147471,0.203452,-69.0
0.032326,0.024445,-0.145062,0.062227,-61.0
0.033725,0.063349,-0.143168,0.041176,-65.0
0.03837,0.185122,-0.143582,-0.071804,-78.0
0.037804,-0.058691,-0.148062,-0.132024,-76.0
0.032088,-0.189791,-0.152118,-0.329206,-64.0
0.032893,0.315156,-0.162113,-0.232214,-68.0
0.050888,0.735634,-0.161121,0.185866,-113.0
0.042734,-0.374982,-0.164179,-0.072869,-91.0
0.040801,-0.063221,-0.165317,-0.022775,-89.0
0.041144,-0.029913,-0.167941,-0.147479,-91.0
0.04007,-0.061356,-0.169678,-0.076866,-90.0
0.040763,-0.019255,-0.170567,-0.017978,-92.0
0.042517,0.034837,-0.171957,-0.028903,-98.0
0.040782,-0.144225,-0.172971,-0.036897,-94.0
0.039308,-0.114115,-0.174171,-0.047556,-92.0
0.038249,-0.078143,-0.175244,-0.043825,-91.0
0.037355,-0.06855,-0.175852,-0.034499,-90.0
0.038273,0.021248,-0.177148,-0.075534,-94.0
0.038182,-0.060556,-0.179708,-0.087258,-94.0
0.035585,-0.135166,-0.180994,-0.04649,-89.0
0.034457,-0.037108,-0.182179,-0.035298,-88.0
0.033904,-0.08214,-0.183695,-0.083794,-87.0
0.033343,-0.102657,-0.185796,-0.098983,-87.0
0.03092,-0.137297,-0.187812,-0.065941,-82.0
0.029872,-0.099993,-0.189637,-0.061145,-81.0
0.029409,-0.154351,-0.190806,-0.066741,-80.0
0.027145,-0.144492,-0.192478,-0.069938,-76.0
0.023835,-0.122376,-0.194071,-0.044092,-69.0
0.023328,-0.034443,-0.195304,-0.056349,-69.0
0.023793,-0.073346,-0.196958,-0.052618,-71.0
0.02125,-0.151154,-0.198273,-0.068606,-65.0
0.018498,-0.188192,-0.19911,-0.031035,-59.0
0.017049,-0.156749,-0.199642,-0.0329,-57.0
0.013814,-0.309699,-0.200625,-0.04649,-49.0
0.001687,-0.822639,-0.201524,-0.028903,-20.0
0.001973,-0.153019,-0.202156,0.031317,-23.0
-0.00711,-0.524201,-0.201391,0.001474,-1.0
-0.005211,0.07454,-0.200512,-0.017445,-7.0
-0.008587,-0.295843,-0.202523,-0.094719,1.0
-0.018756,-0.739236,-0.202932,0.016129,27.0
-0.032136,-0.843956,-0.200202,0.211446,59.0
-0.049176,-0.801855,-0.19784,0.047039,99.0
-0.052969,-0.161279,-0.195627,0.063293,106.0
-0.048446,0.173664,-0.194928,0.012665,96.0
-0.044558,0.139824,-0.195142,-0.03743,89.0
-0.047609,-0.058425,-0.195972,-0.019577,98.0
-0.047517,0.060951,-0.196314,0.003339,98.0
-0.048047,0.088929,-0.196469,-0.014514,101.0
-0.047458,0.045496,-0.197226,-0.009185,101.0
-0.046497,0.063082,-0.197733,-0.013715,100.0
-0.046841,0.076405,-0.198032,-0.042493,102.0
-0.049202,0.062016,-0.198511,-0.045957,109.0
-0.047937,0.133695,-0.198876,0.003339,107.0
-0.044179,0.047095,-0.199428,-0.014781,100.0
-0.045858,-0.122642,-0.19908,0.056365,106.0
-0.049638,-0.036308,-0.199783,-0.025972,116.0
-0.047911,0.134761,-0.200713,-0.071804,112.0
-0.045237,0.193649,-0.201702,-0.026239,108.0
-0.043398,0.066546,-0.202507,-0.04116,105.0
-0.043417,0.013787,-0.204182,-0.065675,107.0
-0.041734,0.017517,-0.205292,-0.026505,104.0
-0.044486,0.117174,-0.206565,-0.011583,111.0
-0.040737,0.246941,-0.207763,-0.056615,103.0
-0.037603,0.076938,-0.208763,-0.077932,98.0
-0.036387,0.216298,-0.209791,0.000141,96.0
-0.024147,0.873395,-0.207153,0.195725,66.0
-0.013528,0.754019,-0.210475,-0.403017,42.0
-0.008211,0.640773,-0.222581,-0.277779,31.0
0.008982,0.804114,-0.228933,-0.239409,-8.0
0.012626,0.292773,-0.234161,-0.165332,-15.0
0.020479,0.42707,-0.236805,-0.056615,-34.0
0.026188,0.258133,-0.240786,-0.234079,-47.0
0.025289,-0.015791,-0.24546,-0.043292,-44.0
0.029891,0.318353,-0.244977,0.044907,-57.0
0.022714,-0.27799,-0.246419,-0.062744,-39.0
0.020504,0.016185,-0.246458,0.045173,-36.0
0.027305,0.403088,-0.245021,0.06649,-53.0
0.029438,0.042298,-0.248947,-0.278845,-58.0
0.023101,-0.267331,-0.247138,0.009201,-43.0
0.023159,0.04896,-0.247333,-0.012915,-45.0
0.027172,0.161141,-0.250177,-0.160802,-55.0
0.024038,-0.138363,-0.25002,-0.002523,-48.0
0.02503,0.033505,-0.250674,-0.077932,-51.0
0.025269,-0.01659,-0.251521,-0.017445,-52.0
0.025518,-0.025117,-0.252377,-0.045157,-54.0
0.023782,-0.050164,-0.252875,0.01,-50.0
0.025344,0.019915,-0.25383,-0.029436,-55.0
0.024082,-0.059224,-0.254186,-0.0337,-52.0
0.022798,-0.067751,-0.254847,-0.000925,-50.0
0.022798,-0.022985,-0.255153,-0.028637,-51.0
0.021932,-0.002734,-0.255188,0.010267,-50.0
0.023809,-0.003,-0.255733,-0.034765,-55.0
0.02369,-0.092532,-0.256324,-0.032101,-55.0
0.021695,-0.072814,-0.256772,0.027054,-51.0
0.022108,0.01352,-0.257119,-0.020909,-53.0
0.022368,-0.056026,-0.257425,-0.003589,-54.0
0.023223,-0.050431,-0.257694,-0.005188,-56.0
0.021599,-0.076278,-0.258096,-0.008652,-53.0
0.019281,-0.094663,-0.258108,0.011333,-48.0
0.019485,-0.026716,-0.257492,0.020126,-50.0
0.01971,-0.028847,-0.257507,-0.021975,-51.0
0.020163,-0.032311,-0.258623,-0.05022,-52.0
0.017355,-0.127172,-0.258591,-0.004655,-46.0
0.016428,-0.08667,-0.258831,-0.016379,-44.0
0.01584,-0.037108,-0.259411,-0.02384,-44.0
0.015236,-0.117846,-0.260412,-0.030768,-43.0
0.013,-0.08587,-0.260565,-0.022775,-38.0
0.01272,-0.018988,-0.261298,-0.030235,-38.0
0.013179,-0.060556,-0.262494,-0.070471,-39.0
0.011842,-0.113049,-0.262964,-0.04569,-36.0
0.009659,-0.122642,-0.263683,0.011333,-32.0
0.008344,-0.053628,-0.264316,-0.04196,-29.0
0.007865,-0.062155,-0.265072,0.003339,-28.0
0.006736,-0.166608,-0.265591,-0.049421,-25.0
0.006575,-0.02032,-0.265674,0.028386,-26.0
0.005426,-0.113849,-0.266117,-0.012116,-23.0
-0.014836,-1.316127,-0.266737,-0.034499,27.0
-0.015645,-0.276657,-0.266286,-0.004922,25.0
-0.019965,-0.06482,-0.264423,-0.009185,35.0
-0.02171,0.03537,-0.263559,0.183734,40.0
-0.021335,-0.075478,-0.263205,0.048371,39.0
-0.019565,0.051891,-0.262151,0.060895,35.0
-0.020324,0.004461,-0.261468,0.028653,38.0
-0.020429,0.04816,-0.260661,0.022791,39.0
-0.020606,0.007392,-0.260447,-0.00279,40.0
-0.020553,0.017251,-0.259965,0.006536,40.0
-0.020451,0.035104,-0.259475,0.037979,41.0
-0.01976,0.039367,-0.258747,0.018794,40.0
-0.019125,0.006592,-0.258238,-0.020909,39.0
-0.018315,0.071076,-0.257948,0.009467,37.0
-0.017955,0.039101,-0.257514,0.029985,37.0
-0.018862,0.015119,-0.256476,0.032383,40.0
-0.018789,-0.013659,-0.255815,0.021991,40.0
-0.018364,0.009257,-0.255192,0.000141,40.0
-0.016773,0.041499,-0.254726,0.007069,36.0
-0.018509,-0.046434,-0.25407,0.007869,41.0
-0.018412,0.029508,-0.253045,0.050769,41.0
-0.017456,0.063882,-0.252211,0.064359,39.0
-0.016877,0.052957,-0.25167,0.00627,39.0
-0.016895,0.034304,-0.25107,0.003339,39.0
-0.016619,0.031906,-0.250628,0.047572,39.0
-0.017139,0.01805,-0.250065,0.029452,41.0
-0.016668,0.045762,-0.249713,-0.012915,40.0
-0.014796,0.084133,-0.249457,-0.000125,36.0
-0.012677,0.122503,-0.249126,0.039578,32.0
-0.013371,0.040167,-0.248952,-0.003589,34.0
-0.012609,0.125967,-0.248026,0.011866,32.0
-0.010998,0.18752,-0.247294,0.040644,29.0
-0.011772,0.05349,-0.247029,-0.067807,31.0
-0.010308,0.112111,-0.245852,0.027054,28.0
-0.009408,-0.006997,-0.245833,0.096068,27.0
-0.010837,-0.184728,-0.245268,0.039311,31.0
-0.0122,-0.034443,-0.245519,0.041443,34.0
-0.00918,0.119839,-0.244406,-0.021176,26.0
-0.007096,0.140889,-0.242651,0.002006,22.0
-0.009786,-0.199383,-0.24197,0.090206,30.0
-0.007657,0.856341,-0.241465,0.178405,21.0
0.012932,1.323183,-0.23711,-0.17679,-28.0
0.031414,0.996234,-0.240243,-0.034499,-69.0
0.034128,-0.107187,-0.242582,0.039045,-72.0
0.026142,-0.361126,-0.244109,0.005737,-53.0
0.020504,-0.161546,-0.245024,-0.027304,-42.0
0.020243,-0.004866,-0.244651,0.017461,-43.0
0.022679,0.095058,-0.244109,0.0108,-49.0
0.025159,0.145153,-0.245812,-0.082462,-56.0
0.022544,-0.098127,-0.245424,0.042775,-49.0
0.022053,0.003395,-0.245264,0.009201,-49.0
0.023606,0.01432,-0.246187,-0.061145,-54.0
0.021745,-0.124507,-0.245824,0.008402,-49.0
0.020144,-0.055493,-0.245511,0.012931,-47.0
0.019328,-0.034709,-0.245374,0.003605,-45.0
0.019749,-0.000336,-0.245575,-0.018511,-47.0
0.018237,-0.123441,-0.245929,0.000141,-44.0
0.017141,-0.072814,-0.246263,-0.025972,-42.0
0.015806,-0.084804,-0.246181,-0.016646,-39.0
0.015749,-0.004599,-0.246562,-0.016113,-40.0
0.014391,-0.104789,-0.247086,-0.025173,-37.0
0.013937,-0.033111,-0.247865,-0.009984,-36.0
0.01231,-0.097062,-0.248213,-0.018511,-33.0
0.011816,-0.029114,-0.249076,-0.036364,-32.0
0.01086,-0.079475,-0.249967,-0.056082,-30.0
0.009451,-0.065886,-0.250145,-0.022775,-27.0
0.007791,-0.093598,-0.251005,-0.040095,-24.0
0.007988,-0.026716,-0.251466,-0.002257,-25.0
0.006495,-0.230293,-0.251601,-0.004922,-21.0
0.000865,-0.215637,-0.251994,0.002006,-8.0
0.000337,0.038834,-0.252101,-0.016113,-8.0
0.008341,0.260265,-0.252791,0.003605,-27.0
0.012485,0.153147,-0.252616,0.002806,-36.0
0.006181,-0.627056,-0.257534,-0.354254,-19.0
-0.014624,-0.704596,-0.256849,0.138968,28.0
-0.003101,0.370047,-0.257476,-0.141883,-2.0
-0.003006,-0.099993,-0.258542,0.061694,0.0
-0.01015,-0.304902,-0.256876,0.074751,17.0
-0.017533,-0.344072,-0.255181,0.043575,34.0
-0.013415,0.399358,-0.253108,0.231697,22.0
-0.008412,0.163539,-0.250385,-0.030768,12.0
-0.012561,-0.270795,-0.251284,-0.028903,23.0
-0.023803,-0.295576,-0.251492,-0.035298,50.0
-0.010712,0.427603,-0.24973,0.097134,17.0
-0.008279,0.000997,-0.246762,0.137902,14.0
-0.015289,-0.445062,-0.247583,-0.078732,32.0
-0.022329,0.153946,-0.24995,-0.069139,47.0
-0.01044,0.320485,-0.246563,0.107259,19.0
-0.007581,0.014053,-0.245286,0.038778,14.0
-0.014918,-0.373383,-0.244254,0.053434,32.0
-0.019837,-0.220967,-0.249421,-0.116569,44.0
-0.0096,0.374843,-0.245999,0.073951,18.0
-0.008832,-0.1341,-0.244423,0.028919,19.0
-0.01965,-0.430406,-0.245514,-0.139485,45.0
-0.012895,0.32768,-0.245021,0.08381,27.0
-0.02538,-1.505582,-0.2461,-0.029436,63.0
-0.058476,-1.426709,-0.245053,-0.00279,140.0
-0.065812,-0.212706,-0.244078,0.062227,154.0
-0.054605,0.572825,-0.243562,0.051302,127.0
-0.04327,0.405487,-0.244408,-0.051286,103.0
-0.040759,-0.005931,-0.245767,-0.055816,100.0
-0.047299,-0.184195,-0.247974,-0.111773,117.0
-0.047532,-0.016856,-0.249346,-0.01105,118.0
-0.049022,0.093193,-0.250778,-0.034232,123.0
-0.046536,0.116108,-0.25177,-0.100582,118.0
-0.044943,0.079337,-0.253495,-0.082729,116.0
-0.046782,0.003661,-0.255615,-0.045957,122.0
-0.045106,0.188053,-0.256577,-0.01558,119.0
-0.033737,0.815572,-0.256275,0.025722,91.0
-0.012759,0.967722,-0.259127,-0.547439,43.0
-0.020185,0.054023,-0.270946,-0.484021,64.0
-0.002891,1.13586,-0.27896,-0.183451,21.0
0.006326,0.269591,-0.28322,-0.183451,3.0
-0.002301,-0.258271,-0.287915,-0.149611,25.0
-0.004191,0.004994,-0.289186,-0.047822,28.0
0.000697,0.391631,-0.294368,-0.276447,15.0
0.010375,0.487024,-0.300173,-0.241007,-6.0
0.017875,0.308494,-0.303209,0.113921,-23.0
0.028224,0.533922,-0.302714,-0.062211,-48.0
0.029845,-0.010728,-0.305074,-0.126162,-51.0
0.028315,0.170467,-0.31217,-0.218624,-49.0
0.035993,0.398026,-0.313845,-0.000925,-68.0
0.034597,-0.340075,-0.314454,-0.21143,-64.0
0.030907,-0.121576,-0.316573,-0.041427,-57.0
0.034098,0.178994,-0.316792,0.036913,-66.0
0.033776,-0.054961,-0.318288,-0.036098,-65.0
0.034062,-0.089068,-0.318505,-0.066208,-67.0
0.033771,0.002329,-0.319216,-0.037963,-67.0
0.035157,0.052424,-0.320375,-0.015047,-72.0
0.033838,-0.018189,-0.321458,-0.012915,-70.0
0.032705,0.044963,-0.322473,-0.043559,-68.0
0.032265,0.05722,-0.322863,-0.030768,-68.0
0.033018,0.039101,-0.323719,-0.065142,-71.0
0.03565,-0.02938,-0.32492,-0.071004,-77.0
0.032929,-0.131435,-0.326118,-0.04196,-72.0
0.032604,-0.067484,-0.327397,-0.030768,-72.0
0.030941,-0.045368,-0.328109,-0.021709,-69.0
0.032262,0.018317,-0.328493,-0.031301,-74.0
0.034996,-0.038173,-0.329458,-0.043292,-81.0
0.031726,-0.152486,-0.330433,-0.009984,-74.0
0.030285,-0.07681,-0.330632,-0.00279,-71.0
0.03124,-0.060556,-0.330788,0.023323,-75.0
0.029407,-0.094131,-0.33104,-0.015047,-71.0
0.027687,-0.062954,-0.33127,-0.015314,-68.0
0.028165,0.004461,-0.332098,-0.04569,-70.0
0.02853,-0.034176,-0.334005,-0.055816,-72.0
0.028793,-0.097328,-0.335632,-0.055549,-73.0
0.024308,-0.12051,-0.336939,-0.050753,-63.0
0.0237,-0.05576,-0.337561,-0.031568,-63.0
0.025106,-0.035509,-0.33876,-0.083528,-67.0
0.02379,-0.137297,-0.340141,-0.017445,-64.0
0.021558,-0.137564,-0.340945,-0.02011,-60.0
0.020776,-0.087735,-0.341962,-0.053418,-59.0
0.01891,-0.12131,-0.342318,-0.022242,-55.0
0.016593,-0.083738,-0.342612,0.000941,-50.0
0.015697,-0.06935,-0.342703,0.011066,-49.0
0.000756,-1.691839,-0.342812,-0.01185,-9.0
-0.014442,-0.820507,-0.343746,0.192261,22.0
-0.028642,-0.654235,-0.34543,-0.116303,55.0
-0.032622,-0.025916,-0.34756,0.016928,62.0
-0.027763,0.174197,-0.347329,-0.032367,51.0
-0.023443,0.106249,-0.347319,-0.016912,42.0
-0.02435,-0.048033,-0.347376,-0.031834,46.0
-0.02602,-0.063221,-0.347728,0.032916,50.0
-0.027083,-0.015791,-0.348137,0.02359,53.0
-0.027022,0.030307,-0.348163,0.015863,54.0
-0.026556,0.04816,-0.347847,0.00627,53.0
-0.026544,-0.010461,-0.347687,-0.001458,54.0
-0.026385,0.005526,-0.347604,0.013464,55.0
-0.026512,0.037235,-0.347484,0.034515,56.0
-0.025507,0.029242,-0.346974,0.0108,54.0
-0.025117,0.028709,-0.346314,0.024123,54.0
-0.026076,-0.009129,-0.345728,0.048371,57.0
-0.024139,0.018583,-0.345079,0.016395,53.0
-0.024172,0.012721,-0.34479,-0.000392,54.0
-0.025251,-0.016323,-0.344485,0.011599,57.0
-0.024627,0.101453,-0.344378,0.021458,56.0
-0.024131,0.078537,-0.344524,-0.015847,56.0
-0.022145,0.069744,-0.34403,0.017195,52.0
-0.021284,0.009257,-0.343727,0.016928,51.0
-0.020836,-0.018189,-0.343221,0.033982,50.0
-0.022683,0.008191,-0.342463,0.017728,55.0
-0.022204,0.097722,-0.34141,0.04464,54.0
-0.020264,0.075606,-0.341009,0.033449,51.0
